City,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04
Blue Springs,100050.0,100250.0,100450.0,100750.0,100950.0,101300.0,101600.0,101900.0,102250.0,102600.0,102900.0,103150.0,103400.0,103550.0,103700.0,103750.0,103750.0,103700.0,103700.0,103700.0,103750.0,103900.0,104050.0,104300.0,104550.0,104900.0,105300.0,105700.0,106200.0,106600.0,107100.0,107600.0,108200.0,108750.0,109300.0,109800.0,110300.0,110800.0,111350.0,111900.0,112400.0,113050.0,113700.0,114350.0,115150.0,115900.0,116750.0,117550.0,118350.0,119200.0,120100.0,121050.0,121950.0,122750.0,123650.0,124500.0,125250.0,126050.0,126750.0,127500.0,128200.0,128900.0,129550.0,130250.0,130950.0,131650.0,132250.0,132850.0,133450.0,134000.0,134550.0,135000.0,135450.0,135850.0,136250.0,136700.0,137100.0,137500.0,137850.0,138200.0,138600.0,139050.0,139400.0,139800.0,140100.0,140500.0,140800.0,141100.0,141400.0,141600.0,141900.0,142200.0,142600.0,143200.0,143700.0,144350.0,144950.0,145350.0,145700.0,145900.0,145900.0,145900.0,145800.0,145700.0,145500.0,145200.0,144950.0,144750.0,144550.0,144500.0,144500.0,144700.0,145100.0,145700.0,146450.0,147150.0,147900.0,148500.0,148900.0,149350.0,149650.0,149800.0,149900.0,150000.0,150250.0,150500.0,150800.0,151150.0,151450.0,151600.0,151600.0,151600.0,151650.0,151650.0,151500.0,151150.0,150650.0,149900.0,148950.0,147950.0,147100.0,146500.0,146000.0,145750.0,145850.0,146100.0,146200.0,146100.0,145800.0,145400.0,145000.0,144700.0,144450.0,144250.0,143950.0,143600.0,143400.0,143050.0,142550.0,142050.0,141700.0,141450.0,141300.0,141100.0,141100.0,141150.0,141400.0,140950.0,139850.0,139400.0,139700.0,139950.0,140150.0,140350.0,140550.0,140650.0,140550.0,140250.0,139800.0,139200.0,138300.0,137050.0,135850.0,135050.0,134500.0,134200.0,133700.0,132850.0,131850.0,131200.0,131550.0,132150.0,132300.0,132000.0,131650.0,131250.0,130700.0,130150.0,129950.0,130150.0,130500.0,130400.0,130100.0,130150.0,130750.0,131750.0,132800.0,133650.0,134400.0,135150.0,135950.0,136650.0,137250.0,137750.0,137800.0,137350.0,137300.0,137450.0,137550.0,137750.0,138050.0,137700.0,137250.0,137250.0,137700.0,137800.0,137750.0,138250.0,138950.0,139500.0,140150.0,141050.0,141700.0,142450.0,143300.0,143900.0,144450.0,145200.0,145950.0,146500.0,147600.0,149150.0,150550.0,151650.0,152450.0,152950.0,153400.0,154200.0,154800.0,155350.0,156000.0,157050.0,158150.0,159400.0,160100.0,160950.0,162200.0,164050.0,165600.0,166500.0,167000.0,167750.0,168450.0,169500.0,170350.0
Buckner,71700.0,72000.0,72300.0,72500.0,72800.0,73100.0,73300.0,73600.0,73900.0,74200.0,74400.0,74700.0,74900.0,75100.0,75300.0,75400.0,75600.0,75800.0,76000.0,76100.0,76300.0,76600.0,76800.0,76900.0,77100.0,77300.0,77500.0,77600.0,77800.0,77900.0,78100.0,78300.0,78500.0,78800.0,79000.0,79200.0,79400.0,79600.0,79800.0,80000.0,80100.0,80200.0,80400.0,80600.0,80800.0,81100.0,81400.0,81600.0,81900.0,82200.0,82500.0,82800.0,83100.0,83500.0,84000.0,84500.0,85000.0,85500.0,86100.0,86700.0,87200.0,87800.0,88400.0,89000.0,89500.0,90100.0,90600.0,91100.0,91600.0,92100.0,92600.0,93200.0,93700.0,94100.0,94600.0,95000.0,95400.0,95900.0,96300.0,96600.0,96900.0,97200.0,97600.0,98000.0,98500.0,99100.0,99700.0,100400.0,100900.0,101500.0,102100.0,102700.0,103200.0,103700.0,104100.0,104500.0,104900.0,105300.0,105600.0,106000.0,106400.0,106700.0,107000.0,107400.0,107900.0,108600.0,109400.0,110200.0,110900.0,111200.0,111200.0,111000.0,110500.0,110100.0,109700.0,109600.0,109700.0,109700.0,109800.0,109900.0,109800.0,109700.0,109600.0,109600.0,109800.0,110100.0,110300.0,110300.0,110100.0,109700.0,109100.0,108600.0,108400.0,108500.0,109000.0,110000.0,111300.0,112700.0,114100.0,115100.0,115800.0,116200.0,116400.0,116600.0,116900.0,117000.0,116800.0,116200.0,115100.0,113900.0,112900.0,112200.0,111400.0,110700.0,109900.0,109200.0,108500.0,107700.0,106600.0,105400.0,104400.0,104000.0,104100.0,104500.0,104900.0,105100.0,105300.0,104600.0,103600.0,103200.0,103500.0,104200.0,104900.0,104300.0,102500.0,101000.0,100500.0,100400.0,100000.0,99200.0,97700.0,96500.0,95300.0,94500.0,94000.0,94800.0,95700.0,96000.0,95200.0,94700.0,94600.0,95100.0,95600.0,95400.0,95500.0,96400.0,97500.0,98000.0,97800.0,96900.0,96700.0,97200.0,98100.0,98900.0,99600.0,100600.0,101700.0,100800.0,98400.0,96400.0,95700.0,95900.0,95600.0,94100.0,92000.0,90700.0,90500.0,90400.0,89600.0,89700.0,90900.0,91600.0,91500.0,91200.0,90900.0,90900.0,92300.0,94800.0,97100.0,98700.0,99800.0,100600.0,100200.0,99700.0,99400.0,98900.0,98700.0,99100.0,98700.0,98000.0,98200.0,98800.0,99800.0,100600.0,100600.0,99800.0,99800.0,100900.0,102700.0,104500.0,105900.0,106300.0,106500.0,107600.0,108700.0,109500.0,111600.0,114400.0,117300.0,120300.0,122100.0,122800.0,123400.0,124500.0,125100.0
Dearborn,89300.0,89900.0,90400.0,91000.0,91600.0,92100.0,92700.0,93300.0,94000.0,94800.0,95600.0,96300.0,97100.0,97900.0,98800.0,99600.0,100500.0,101300.0,102200.0,103000.0,103900.0,104800.0,105700.0,106500.0,107200.0,108000.0,108700.0,109300.0,109900.0,110400.0,110900.0,111300.0,111800.0,112300.0,112700.0,113200.0,113600.0,114000.0,114300.0,114600.0,114900.0,115200.0,115400.0,115600.0,115900.0,116300.0,116700.0,117100.0,117500.0,117900.0,118400.0,118900.0,119300.0,119800.0,120300.0,120800.0,121300.0,121900.0,122500.0,123100.0,123800.0,124400.0,125100.0,125700.0,126300.0,126900.0,127400.0,127900.0,128400.0,128900.0,129500.0,130100.0,130800.0,131500.0,132100.0,132700.0,133300.0,133800.0,134300.0,134700.0,135000.0,135200.0,135500.0,136000.0,137000.0,138500.0,140300.0,142300.0,144100.0,145600.0,146800.0,147700.0,148400.0,148800.0,148800.0,148300.0,147000.0,145200.0,142900.0,140500.0,138300.0,136800.0,135900.0,135600.0,136100.0,137100.0,138200.0,139000.0,139900.0,141000.0,142300.0,143800.0,145300.0,146600.0,147500.0,148100.0,148600.0,148900.0,149300.0,149800.0,150400.0,150900.0,151400.0,151800.0,152000.0,152300.0,152500.0,152600.0,152600.0,152500.0,152300.0,152200.0,152200.0,152000.0,151700.0,151500.0,151300.0,151300.0,151400.0,151400.0,151400.0,151300.0,151000.0,150700.0,150500.0,149900.0,149100.0,148300.0,147700.0,147100.0,146600.0,146000.0,145500.0,145000.0,144500.0,144100.0,143800.0,143400.0,142700.0,142200.0,141800.0,141600.0,141500.0,141500.0,141100.0,140700.0,140800.0,140300.0,139300.0,138900.0,139100.0,139300.0,139200.0,138900.0,138300.0,137900.0,137300.0,136200.0,135000.0,134500.0,134300.0,134400.0,134600.0,134900.0,135100.0,135300.0,135600.0,136000.0,136100.0,135600.0,135000.0,134900.0,135000.0,134900.0,135100.0,135800.0,136000.0,135800.0,135900.0,136600.0,136600.0,135700.0,135400.0,135600.0,135700.0,134900.0,134500.0,135000.0,135500.0,135400.0,135600.0,136300.0,137100.0,138100.0,139200.0,140300.0,141300.0,141600.0,141600.0,142200.0,142400.0,141700.0,141200.0,141500.0,142100.0,142000.0,141200.0,141500.0,143600.0,148600.0,152000.0,149700.0,148000.0,149900.0,149400.0,146700.0,148300.0,155800.0,163300.0,163900.0,160500.0,157400.0,155100.0,153900.0,154300.0,155500.0,157700.0,157800.0,156300.0,154700.0,155100.0,157100.0,159600.0,160400.0,162100.0,165200.0,167500.0,168400.0,168300.0,168300.0,168400.0,167900.0,165500.0,164100.0,164500.0
Edgerton,88300.0,88700.0,89300.0,89800.0,90400.0,91000.0,91600.0,92300.0,93000.0,93900.0,94700.0,95500.0,96300.0,97100.0,98000.0,98800.0,99700.0,100600.0,101500.0,102500.0,103400.0,104500.0,105500.0,106400.0,107200.0,108000.0,108700.0,109400.0,110100.0,110900.0,111500.0,112100.0,112800.0,113500.0,114100.0,114600.0,115100.0,115500.0,115900.0,116300.0,116600.0,117000.0,117300.0,117700.0,118200.0,118700.0,119100.0,119500.0,120000.0,120400.0,120800.0,121200.0,121700.0,122200.0,122800.0,123400.0,124100.0,124800.0,125600.0,126300.0,126900.0,127500.0,128200.0,128700.0,129300.0,130000.0,130700.0,131300.0,132000.0,132600.0,133300.0,134000.0,134500.0,135000.0,135300.0,135700.0,136200.0,136700.0,137200.0,137900.0,138300.0,138300.0,138000.0,138300.0,139200.0,140600.0,142200.0,143700.0,144900.0,146000.0,146900.0,147600.0,148300.0,149000.0,149600.0,150000.0,150100.0,149800.0,149100.0,148000.0,146700.0,145100.0,143700.0,143000.0,143200.0,144300.0,145500.0,146600.0,147700.0,149000.0,150500.0,152100.0,153700.0,154900.0,155700.0,155900.0,155700.0,155300.0,155000.0,154800.0,154500.0,154100.0,153800.0,153700.0,154000.0,154500.0,155100.0,155600.0,155600.0,155100.0,154400.0,153400.0,152400.0,151300.0,150400.0,149800.0,149600.0,149500.0,149600.0,149800.0,150000.0,150200.0,150300.0,150300.0,150100.0,149600.0,148800.0,148400.0,148300.0,148400.0,148400.0,148600.0,149000.0,149300.0,149500.0,149900.0,150400.0,150600.0,150500.0,149900.0,149000.0,148300.0,147700.0,147400.0,147300.0,146900.0,146600.0,146600.0,146700.0,146900.0,147500.0,148000.0,147900.0,148100.0,148700.0,148400.0,147200.0,146000.0,145300.0,145000.0,145000.0,145400.0,145600.0,145400.0,145200.0,145100.0,145000.0,144700.0,144200.0,144000.0,144000.0,143000.0,141800.0,141500.0,141900.0,142600.0,143400.0,142900.0,142400.0,142800.0,143200.0,142900.0,143100.0,144200.0,145400.0,145800.0,145500.0,144800.0,144400.0,144900.0,146100.0,147200.0,148600.0,150900.0,153800.0,156300.0,158200.0,158900.0,158200.0,159300.0,162900.0,165600.0,165100.0,163900.0,163600.0,163400.0,159700.0,154300.0,150200.0,150000.0,153600.0,157200.0,157300.0,156900.0,157300.0,158200.0,161100.0,166100.0,170600.0,172700.0,174900.0,177700.0,177300.0,174600.0,173500.0,174300.0,175400.0,176300.0,175600.0,174300.0,174800.0,177100.0,178800.0,178800.0,178900.0,179200.0,178600.0,177900.0,178000.0,177900.0,177400.0,175900.0,177000.0,180900.0,183600.0
Excelsior Springs,75900.0,76200.0,76500.0,76900.0,77200.0,77700.0,78100.0,78500.0,79000.0,79400.0,79800.0,80100.0,80400.0,80600.0,80800.0,80900.0,81000.0,81200.0,81300.0,81500.0,81600.0,81800.0,82100.0,82300.0,82600.0,82900.0,83200.0,83500.0,83900.0,84400.0,84900.0,85400.0,85900.0,86400.0,86800.0,87200.0,87400.0,87600.0,87600.0,87500.0,87400.0,87300.0,87100.0,87000.0,87000.0,87200.0,87400.0,87700.0,88100.0,88600.0,89100.0,89800.0,90600.0,91400.0,92200.0,93100.0,93900.0,94700.0,95400.0,96000.0,96500.0,96700.0,96900.0,96900.0,96900.0,96800.0,96800.0,96700.0,96700.0,96700.0,96800.0,97100.0,97400.0,97900.0,98400.0,99200.0,100200.0,101300.0,102600.0,104200.0,106100.0,107600.0,108600.0,109600.0,110600.0,111900.0,113300.0,114800.0,116300.0,117600.0,118800.0,119800.0,120400.0,121000.0,121200.0,121200.0,120900.0,120500.0,120000.0,119600.0,119200.0,118700.0,118200.0,117500.0,116700.0,116000.0,115700.0,115700.0,116000.0,116500.0,116800.0,117000.0,117000.0,117000.0,117000.0,117200.0,117500.0,118200.0,118700.0,119100.0,119400.0,119700.0,119600.0,119600.0,119800.0,120200.0,120600.0,120900.0,121200.0,121600.0,121800.0,121900.0,122200.0,122400.0,122000.0,121400.0,120300.0,119000.0,117500.0,116300.0,115700.0,116000.0,116500.0,117000.0,117900.0,118500.0,118100.0,117800.0,117600.0,117700.0,117900.0,118100.0,118300.0,118900.0,118800.0,118600.0,118700.0,118600.0,118000.0,117900.0,118100.0,118100.0,117300.0,115500.0,114000.0,110200.0,108000.0,106900.0,105600.0,104800.0,107900.0,109900.0,110500.0,110200.0,111100.0,112600.0,113300.0,114300.0,116300.0,117500.0,117500.0,116500.0,114600.0,113100.0,112500.0,112500.0,112200.0,111300.0,110300.0,110000.0,109400.0,108300.0,107000.0,107600.0,108600.0,109000.0,108900.0,108800.0,108800.0,110500.0,112300.0,112900.0,113100.0,113800.0,114500.0,114300.0,113100.0,112000.0,111300.0,111000.0,110900.0,111000.0,111300.0,112100.0,112200.0,111700.0,111100.0,110400.0,109400.0,110100.0,111900.0,114100.0,114600.0,114300.0,114200.0,114500.0,114300.0,115200.0,116900.0,118300.0,119100.0,119100.0,118600.0,118100.0,117900.0,117900.0,117600.0,117100.0,116300.0,115500.0,114700.0,114200.0,114200.0,115000.0,115600.0,116200.0,116700.0,117100.0,117800.0,118700.0,119200.0,119800.0,121600.0,123300.0,123800.0,123800.0,123900.0,124500.0,125400.0,126100.0,126500.0,127500.0,128500.0,129300.0,129900.0
Gladstone,89800.0,90000.0,90100.0,90200.0,90300.0,90500.0,90800.0,91200.0,91700.0,92300.0,93000.0,93600.0,94200.0,94800.0,95300.0,95600.0,95900.0,96200.0,96500.0,96700.0,96800.0,97000.0,97200.0,97400.0,97500.0,97700.0,97900.0,98200.0,98500.0,98800.0,99300.0,99900.0,100500.0,101300.0,102100.0,102900.0,103700.0,104500.0,105300.0,105900.0,106500.0,107000.0,107500.0,107800.0,108100.0,108500.0,108800.0,109000.0,109300.0,109500.0,109700.0,110000.0,110400.0,110900.0,111500.0,112300.0,113100.0,114100.0,115000.0,116000.0,117000.0,117900.0,118700.0,119500.0,120200.0,120900.0,121500.0,122100.0,122700.0,123300.0,123900.0,124500.0,125100.0,125700.0,126200.0,126700.0,127200.0,127700.0,128200.0,128700.0,129100.0,129400.0,129400.0,129400.0,129600.0,130100.0,130900.0,131900.0,133000.0,133900.0,134700.0,135300.0,135900.0,136300.0,136700.0,137000.0,137100.0,137100.0,136900.0,136500.0,136000.0,135400.0,134800.0,134400.0,134100.0,134000.0,134000.0,134200.0,134600.0,134900.0,135300.0,135800.0,136300.0,136800.0,137200.0,137600.0,137800.0,137800.0,137700.0,137500.0,137400.0,137200.0,137200.0,137500.0,137800.0,138300.0,138800.0,139400.0,139900.0,140600.0,141300.0,141900.0,142200.0,141900.0,141200.0,140500.0,139700.0,139100.0,138600.0,138200.0,137700.0,137200.0,136800.0,136400.0,136100.0,135900.0,135700.0,135700.0,135800.0,136000.0,136300.0,136500.0,136700.0,136900.0,137200.0,137500.0,137600.0,137500.0,137000.0,136100.0,134900.0,133900.0,133200.0,132600.0,132200.0,131800.0,131700.0,131800.0,131500.0,130600.0,130000.0,129500.0,129000.0,128100.0,126800.0,125300.0,124000.0,123000.0,122200.0,121400.0,121700.0,123500.0,125400.0,126200.0,126800.0,127400.0,128200.0,128600.0,128300.0,127700.0,126700.0,125000.0,123100.0,121900.0,121100.0,120800.0,120800.0,120100.0,119000.0,118600.0,119500.0,120000.0,120000.0,120500.0,120900.0,120500.0,120100.0,120300.0,120800.0,121500.0,122200.0,122600.0,122800.0,123100.0,123400.0,123600.0,123400.0,123600.0,123900.0,124000.0,123900.0,124000.0,124100.0,124300.0,124600.0,125200.0,125900.0,126600.0,126900.0,126900.0,126700.0,126800.0,126900.0,127100.0,127600.0,128200.0,128200.0,127900.0,127500.0,127700.0,128900.0,130200.0,131300.0,132300.0,133600.0,135000.0,136600.0,138200.0,139800.0,141400.0,143200.0,144800.0,145500.0,146000.0,146500.0,147100.0,147800.0,148500.0,149000.0,149200.0,149200.0,149400.0,150200.0,151500.0,152400.0
Grain Valley,106500.0,106900.0,107400.0,107800.0,108200.0,108600.0,108900.0,109200.0,109700.0,110100.0,110400.0,110600.0,110900.0,111200.0,111600.0,112000.0,112400.0,112900.0,113500.0,114200.0,114900.0,115600.0,116300.0,116800.0,117300.0,117700.0,118000.0,118300.0,118600.0,118800.0,119100.0,119400.0,119800.0,120300.0,120800.0,121200.0,121800.0,122400.0,123100.0,123800.0,124600.0,125500.0,126500.0,127500.0,128700.0,129900.0,131000.0,132000.0,133000.0,133900.0,134700.0,135500.0,136000.0,136500.0,137000.0,137400.0,137800.0,138200.0,138400.0,138600.0,138700.0,138700.0,138700.0,138700.0,138700.0,138700.0,138800.0,138900.0,139200.0,139500.0,140000.0,140500.0,141000.0,141500.0,142100.0,142800.0,143600.0,144400.0,145300.0,146400.0,147700.0,149000.0,150100.0,151200.0,152300.0,153300.0,154100.0,154900.0,155600.0,156000.0,155900.0,155300.0,154300.0,153300.0,152500.0,152000.0,151700.0,151500.0,151500.0,151700.0,152200.0,153000.0,154000.0,155100.0,156200.0,157200.0,158000.0,158800.0,159600.0,160400.0,161100.0,161700.0,162100.0,162100.0,161900.0,161700.0,161600.0,161600.0,161600.0,161500.0,161500.0,161400.0,161300.0,161100.0,160900.0,160700.0,160800.0,161100.0,161600.0,162100.0,162600.0,163000.0,163400.0,163600.0,163800.0,164000.0,164100.0,164200.0,164400.0,164400.0,164400.0,164300.0,164000.0,163600.0,163100.0,162600.0,162100.0,161600.0,161100.0,160600.0,160200.0,159900.0,159700.0,159400.0,159000.0,158500.0,158000.0,157400.0,156800.0,156200.0,155700.0,155700.0,156100.0,156700.0,157500.0,158200.0,158500.0,158000.0,156800.0,156200.0,155900.0,155500.0,155400.0,155500.0,154600.0,152900.0,151100.0,150000.0,149500.0,149300.0,149300.0,149500.0,149800.0,150100.0,150300.0,150500.0,150400.0,150600.0,150500.0,149900.0,149700.0,150600.0,151400.0,151300.0,150600.0,150200.0,149800.0,148900.0,148500.0,148200.0,148000.0,148000.0,148300.0,149000.0,149500.0,149600.0,149900.0,150400.0,150800.0,150800.0,150900.0,151200.0,151800.0,152500.0,152700.0,152600.0,152700.0,153200.0,153700.0,154200.0,154800.0,155600.0,156500.0,157400.0,157900.0,157800.0,157500.0,157700.0,158600.0,159700.0,160400.0,160400.0,160000.0,159600.0,159400.0,159600.0,160300.0,161000.0,161200.0,160600.0,160400.0,161500.0,163500.0,165500.0,166700.0,167200.0,167900.0,168900.0,169800.0,170500.0,171300.0,172300.0,173100.0,173900.0,174500.0,175600.0,177400.0,179800.0,181700.0,182700.0,183100.0,183800.0,184900.0,185900.0,186500.0
